Model,Rank,Feature,Importance,Cumulative_Importance
"XGB Model2 (learning_rate = 0.05, max_depth = 3, n_estimators = 500) - 2017Q1 to 2026Q4)",16,TotalUnempPct_last1,0.01960623264312744,0.688603937625885
"XGB Model2 (learning_rate = 0.05, max_depth = 3, n_estimators = 500) - 2017Q1 to 2026Q4)",17,TradingTurnover_cur,0.017750538885593414,0.7063544988632202
"XGB Model2 (learning_rate = 0.05, max_depth = 3, n_estimators = 500) - 2017Q1 to 2026Q4)",18,TradingVolume_cur,0.015919946134090424,0.7222744226455688
"XGB Model2 (learning_rate = 0.05, max_depth = 3, n_estimators = 500) - 2017Q1 to 2026Q4)",19,SOX_YoY_Lag1,0.014634547755122185,0.7369089722633362
"XGB Model2 (learning_rate = 0.05, max_depth = 3, n_estimators = 500) - 2017Q1 to 2026Q4)",20,VIX_YoY_Lag3,0.01436866819858551,0.7512776255607605
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",1,RediscountRate_YoY_last1,0.09926144033670425,0.09926144033670425
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",2,Spread_cur,0.09212047606706619,0.19138191640377045
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",3,RediscountRate_YoY_Lag3_last1,0.04670649394392967,0.23808841407299042
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",4,QuarterlyReturn_Lag1,0.03651679679751396,0.2746052145957947
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",5,VIX_YoY,0.03183929622173309,0.30644452571868896
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",6,FnG_YoY,0.03152007237076759,0.33796459436416626
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",7,TotalUnempPct_YoY_last1,0.02833932638168335,0.3663039207458496
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",8,SOX_YoY,0.027427662163972855,0.39373159408569336
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",9,FnG_YoY_Lag2,0.027036501094698906,0.4207680821418762
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",10,OverallIndex_YoY_last1,0.026707135140895844,0.44747522473335266
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",11,VIX_YoY_Lag1,0.025767358019948006,0.4732425808906555
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",12,IXIC_YoY_Lag1,0.02533290907740593,0.49857547879219055
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",13,OverallIndex_YoY_Lag1_last1,0.02356140874326229,0.5221368670463562
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",14,OverallIndex_last1,0.023089705035090446,0.5452265739440918
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",15,SOX_YoY_Lag1,0.022985849529504776,0.5682124495506287
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",16,QuarterlyReturn_Lag3,0.021268395707011223,0.5894808173179626
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",17,DJIA_YoY_Lag3,0.01856824941933155,0.6080490946769714
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",18,EPS_last1,0.018282560631632805,0.626331627368927
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",19,DJIA_YoY_Lag1,0.016917776316404343,0.6432493925094604
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 100) - 2017Q1 to 2026Q4)",20,TradingTurnover_cur,0.016827160492539406,0.6600765585899353
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",1,RediscountRate_YoY_last1,0.13299117982387543,0.13299117982387543
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",2,Spread_cur,0.0683571919798851,0.20134836435317993
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",3,RediscountRate_YoY_Lag3_last1,0.062473781406879425,0.26382213830947876
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",4,IXIC_YoY_Lag1,0.03414934128522873,0.2979714870452881
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",5,FnG_YoY,0.03259392827749252,0.3305654227733612
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",6,VIX_YoY,0.030079850926995277,0.36064526438713074
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",7,SOX_YoY,0.027668675407767296,0.3883139491081238
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",8,QuarterlyReturn_Lag1,0.027118971571326256,0.4154329299926758
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",9,DJIA_YoY_Lag3,0.026402166113257408,0.44183510541915894
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",10,FnG_YoY_Lag2,0.02458527684211731,0.46642038226127625
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",11,OverallIndex_last1,0.022183857858181,0.48860424757003784
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",12,OverallIndex_YoY_Lag1_last1,0.02175402268767357,0.5103582739830017
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",13,OverallIndex_YoY_last1,0.021686580032110214,0.5320448279380798
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",14,VIX_YoY_Lag1,0.020849684253335,0.5528945326805115
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",15,TradingMoney_cur,0.02045469731092453,0.5733492374420166
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",16,SOX_YoY_Lag1,0.02023659646511078,0.5935858488082886
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",17,DJIA_YoY_Lag1,0.01895308867096901,0.6125389337539673
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",18,TotalUnempPct_YoY_last1,0.01861545443534851,0.6311544179916382
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",19,QuarterlyReturn_Lag3,0.016916660591959953,0.6480710506439209
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 300) - 2017Q1 to 2026Q4)",20,IXIC_YoY_Lag3,0.016792988404631615,0.6648640632629395
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",1,RediscountRate_YoY_last1,0.12621283531188965,0.12621283531188965
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",2,RediscountRate_YoY_Lag3_last1,0.076163150370121,0.20237597823143005
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",3,Spread_cur,0.06491910666227341,0.26729509234428406
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",4,IXIC_YoY_Lag1,0.03942587599158287,0.3067209720611572
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",5,DJIA_YoY_Lag3,0.035228073596954346,0.3419490456581116
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",6,FnG_YoY,0.03086182475090027,0.37281087040901184
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",7,VIX_YoY,0.028969978913664818,0.4017808437347412
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",8,SOX_YoY,0.02560604177415371,0.4273868799209595
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",9,QuarterlyReturn_Lag1,0.02555796690285206,0.4529448449611664
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",10,FnG_YoY_Lag2,0.024978121742606163,0.4779229760169983
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",11,OverallIndex_YoY_last1,0.024299198761582375,0.5022221803665161
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",12,SOX_YoY_Lag1,0.023443609476089478,0.5256657600402832
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",13,OverallIndex_last1,0.021710261702537537,0.5473760366439819
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",14,DJIA_YoY_Lag1,0.02146110311150551,0.5688371658325195
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",15,VIX_YoY_Lag1,0.020904000848531723,0.5897411704063416
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",16,OverallIndex_YoY_Lag1_last1,0.018203889951109886,0.6079450845718384
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",17,TotalUnempPct_YoY_Lag3_last1,0.016825338825583458,0.6247704029083252
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",18,TradingMoney_cur,0.016287995502352715,0.6410583853721619
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",19,QuarterlyReturn_Lag3,0.015817783772945404,0.6568761467933655
"XGB Model2 (learning_rate = 0.05, max_depth = 5, n_estimators = 500) - 2017Q1 to 2026Q4)",20,Quarter_4,0.0158028993755579,0.67267906665802
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",1,RediscountRate_YoY_last1,0.12898021936416626,0.12898021936416626
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",2,Spread_cur,0.08758200705051422,0.21656222641468048
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",3,RediscountRate_YoY_Lag3_last1,0.0726713016629219,0.289233535528183
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",4,IXIC_YoY_Lag1,0.040575966238975525,0.3298094868659973
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",5,VIX_YoY,0.032168179750442505,0.3619776666164398
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",6,FnG_YoY,0.03161147981882095,0.3935891389846802
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",7,OverallIndex_YoY_last1,0.03088938072323799,0.42447853088378906
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",8,FnG_YoY_Lag2,0.029878614470362663,0.4543571472167969
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",9,SOX_YoY_Lag1,0.027747226879000664,0.4821043610572815
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",10,OverallIndex_last1,0.026620540767908096,0.5087249279022217
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",11,SOX_YoY,0.02367379143834114,0.5323987007141113
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",12,OverallIndex_YoY_Lag1_last1,0.023395517840981483,0.5557942390441895
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",13,QuarterlyReturn_Lag1,0.022476408630609512,0.578270673751831
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",14,DJIA_YoY_Lag1,0.020870216190814972,0.5991408824920654
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",15,DJIA_YoY_Lag3,0.01869121566414833,0.6178321242332458
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",16,TotalUnempPct_YoY_last1,0.01854589581489563,0.6363780498504639
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",17,VIX_YoY_Lag1,0.016166701912879944,0.6525447368621826
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",18,Quarter_4,0.015448602847754955,0.6679933667182922
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",19,TotalUnempPct_last1,0.014584179036319256,0.6825775504112244
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 100) - 2017Q1 to 2026Q4)",20,DJIA_YoY,0.014199496246874332,0.6967770457267761
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",1,RediscountRate_YoY_last1,0.15198244154453278,0.15198244154453278
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",2,RediscountRate_YoY_Lag3_last1,0.0878082662820816,0.23979070782661438
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",3,Spread_cur,0.06701718270778656,0.30680787563323975
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",4,IXIC_YoY_Lag1,0.04818791523575783,0.3549957871437073
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",5,FnG_YoY,0.03273432329297066,0.38773012161254883
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",6,VIX_YoY,0.031003210693597794,0.4187333285808563
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",7,OverallIndex_YoY_last1,0.029659563675522804,0.4483928978443146
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",8,OverallIndex_YoY_Lag1_last1,0.02833584137260914,0.47672873735427856
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",9,OverallIndex_last1,0.027126582339406013,0.5038553476333618
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",10,FnG_YoY_Lag2,0.025297198444604874,0.5291525721549988
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",11,SOX_YoY,0.02412012405693531,0.5532727241516113
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",12,DJIA_YoY_Lag1,0.02371256798505783,0.5769852995872498
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",13,DJIA_YoY_Lag3,0.022298472002148628,0.599283754825592
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",14,SOX_YoY_Lag1,0.02198127470910549,0.6212650537490845
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",15,Quarter_4,0.018809940665960312,0.6400749683380127
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",16,QuarterlyReturn_Lag1,0.01824347674846649,0.6583184599876404
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",17,TotalUnempPct_YoY_last1,0.016927821561694145,0.6752462983131409
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",18,VIX_YoY_Lag1,0.014530058018863201,0.6897763609886169
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",19,TotalUnempPct_last1,0.013402560725808144,0.7031789422035217
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 300) - 2017Q1 to 2026Q4)",20,FnG_YoY_Lag3,0.01330355741083622,0.7164825201034546
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",1,RediscountRate_YoY_last1,0.16509035229682922,0.16509035229682922
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",2,RediscountRate_YoY_Lag3_last1,0.10668088495731354,0.27177125215530396
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",3,Spread_cur,0.06286759674549103,0.3346388339996338
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",4,IXIC_YoY_Lag1,0.05116020888090134,0.3857990503311157
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",5,VIX_YoY,0.031471267342567444,0.417270302772522
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",6,FnG_YoY,0.03145048767328262,0.448720782995224
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",7,OverallIndex_last1,0.028989767655730247,0.4777105450630188
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",8,OverallIndex_YoY_last1,0.028019623830914497,0.505730152130127
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",9,DJIA_YoY_Lag3,0.025310564786195755,0.5310407280921936
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",10,OverallIndex_YoY_Lag1_last1,0.02338097244501114,0.5544217228889465
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",11,FnG_YoY_Lag2,0.022892385721206665,0.5773141384124756
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",12,DJIA_YoY_Lag1,0.021483110263943672,0.5987972617149353
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",13,SOX_YoY,0.021386267617344856,0.620183527469635
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",14,SOX_YoY_Lag1,0.020010175183415413,0.6401937007904053
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",15,QuarterlyReturn_Lag1,0.01761506497859955,0.657808780670166
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",16,Quarter_4,0.016485292464494705,0.6742940545082092
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",17,TotalUnempPct_YoY_last1,0.01511283777654171,0.6894068717956543
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",18,FnG_YoY_Lag3,0.014459660276770592,0.7038665413856506
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",19,VIX_YoY_Lag1,0.013178887777030468,0.7170454263687134
"XGB Model2 (learning_rate = 0.05, max_depth = 7, n_estimators = 500) - 2017Q1 to 2026Q4)",20,TotalUnempPct_last1,0.012537370435893536,0.7295827865600586
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",1,Spread_cur,0.08093398064374924,0.08093398064374924
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",2,RediscountRate_YoY_last1,0.07358177751302719,0.15451575815677643
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",3,DJIA_YoY_Lag1,0.04988344386219978,0.2043991982936859
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",4,IXIC_YoY_Lag1,0.049493107944726944,0.25389230251312256
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",5,QuarterlyReturn_Lag1,0.04383502155542374,0.2977273166179657
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",6,RediscountRate_YoY_Lag3_last1,0.04245099425315857,0.34017831087112427
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",7,FnG_YoY,0.04206032678484917,0.38223862648010254
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",8,DJIA_YoY_Lag3,0.041388269513845444,0.4236268997192383
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",9,VIX_YoY,0.04000641778111458,0.46363332867622375
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",10,IXIC_YoY_Lag3,0.0354086309671402,0.49904197454452515
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",11,SOX_YoY,0.030117221176624298,0.5291591882705688
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",12,FnG_YoY_Lag2,0.029986726120114326,0.5591459274291992
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",13,VIX_YoY_Lag1,0.02954181283712387,0.5886877179145813
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",14,QuarterlyReturn_Lag3,0.026220306754112244,0.6149080395698547
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",15,SOX_YoY_Lag2,0.025330349802970886,0.6402384042739868
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",16,TradingVolume_cur,0.022218182682991028,0.6624565720558167
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",17,OverallIndex_last1,0.02118573524057865,0.6836423277854919
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",18,ROA_last1,0.020968778058886528,0.7046111226081848
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",19,OverallIndex_YoY_last1,0.02077108807861805,0.7253822088241577
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 100) - 2017Q1 to 2026Q4)",20,TradingTurnover_cur,0.019476376473903656,0.7448585629463196
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",1,RediscountRate_YoY_last1,0.11236727237701416,0.11236727237701416
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",2,IXIC_YoY_Lag1,0.08380189538002014,0.1961691677570343
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",3,Spread_cur,0.0635419562458992,0.2597111165523529
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",4,RediscountRate_YoY_Lag3_last1,0.05295904353260994,0.31267017126083374
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",5,FnG_YoY,0.05260302871465683,0.36527320742607117
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",6,DJIA_YoY_Lag3,0.040788840502500534,0.4060620367527008
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",7,DJIA_YoY_Lag1,0.03670990839600563,0.44277194142341614
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",8,QuarterlyReturn_Lag1,0.03195371851325035,0.4747256636619568
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",9,TotalUnempPct_last1,0.031216362491250038,0.5059420466423035
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",10,FnG_YoY_Lag2,0.03006148897111416,0.5360035300254822
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",11,VIX_YoY,0.030051255598664284,0.5660547614097595
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",12,SOX_YoY,0.028927702456712723,0.5949824452400208
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",13,OverallIndex_YoY_last1,0.023044046014547348,0.6180264949798584
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",14,OverallIndex_last1,0.022752661257982254,0.6407791376113892
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",15,TradingTurnover_cur,0.0190382432192564,0.6598173975944519
"XGB Model2 (learning_rate = 0.1, max_depth = 3, n_estimators = 300) - 2017Q1 to 2026Q4)",16,QuarterlyReturn_Lag3,0.018694767728447914,0.6785121560096741
