Date,VIX,SOX,DJIA,IXIC,SP500,FnG
2021-04-08,16.95,3301.26,33503.57,13829.31,4097.17,48.1
2021-04-09,16.69,3294.53,33800.6,13900.19,4128.8,47.5
2021-04-12,16.91,3258.33,33745.4,13850.0,4127.99,43.43333333333334
2021-04-13,16.65,3252.7,33677.27,13996.1,4141.59,43.63333333333333
2021-04-14,16.99,3213.88,33730.89,13857.84,4124.66,39.96666666666667
2021-04-15,16.57,3271.33,34035.99,14038.76,4170.42,47.16666666666668
2021-04-16,16.25,3253.08,34200.67,14052.34,4185.47,51.3
2021-04-19,17.29,3171.0,34077.63,13914.77,4163.26,45.26666666666667
2021-04-20,18.68,3121.43,33821.3,13786.27,4134.94,42.866666666666674
2021-04-21,17.5,3207.25,34137.31,13950.22,4173.42,49.63333333333333
2021-04-22,18.71,3133.17,33815.9,13818.41,4134.98,46.70000000000001
2021-04-23,17.33,3196.98,34043.49,14016.81,4180.17,47.7
2021-04-26,17.64,3250.26,33981.57,14138.78,4187.62,50.53333333333334
2021-04-27,17.56,3225.61,33984.93,14090.22,4186.72,54.8
2021-04-28,17.28,3178.49,33820.38,14051.03,4183.18,52.400000000000006
2021-04-29,17.61,3202.5,34060.36,14082.55,4211.47,56.16666666666666
2021-04-30,18.61,3108.99,33874.85,13962.68,4181.17,46.53333333333333
2021-05-03,18.31,3073.38,34113.23,13895.12,4192.66,47.56666666666667
2021-05-04,19.48,3024.31,34133.03,13633.5,4164.66,43.46666666666667
2021-05-05,19.15,3042.88,34230.34,13582.42,4167.59,43.03333333333333
2021-05-06,18.39,3066.22,34548.53,13632.84,4201.62,43.93333333333334
2021-05-07,16.69,3112.03,34777.76,13752.24,4232.6,48.16666666666666
2021-05-10,19.66,2967.11,34742.82,13401.86,4188.43,44.93333333333334
2021-05-11,21.84,2976.01,34269.16,13389.43,4152.1,42.03333333333334
2021-05-12,27.59,2851.15,33587.66,13031.68,4063.04,26.766666666666666
2021-05-13,23.13,2893.94,34021.45,13124.99,4112.5,34.433333333333344
2021-05-14,18.81,2981.42,34382.13,13429.98,4173.85,35.99999999999999
2021-05-17,19.72,2954.63,34327.79,13379.05,4163.29,36.36666666666667
2021-05-18,21.34,2929.15,34060.66,13303.64,4127.83,34.03333333333334
2021-05-19,22.18,2987.28,33896.04,13299.74,4115.68,32.333333333333336
2021-05-20,20.67,3066.11,34084.15,13535.74,4159.12,32.300000000000004
2021-05-21,20.15,3052.1,34207.84,13470.99,4155.86,29.433333333333337
2021-05-24,18.4,3122.98,34393.98,13661.17,4197.05,29.5
2021-05-25,18.84,3134.67,34312.46,13657.17,4188.13,26.66666666666667
2021-05-26,17.36,3140.98,34323.05,13738.0,4195.99,28.133333333333336
2021-05-27,16.74,3159.27,34464.64,13736.28,4200.88,30.3
2021-05-28,16.76,3186.56,34529.45,13748.74,4204.11,31.566666666666663
2021-06-01,17.9,3174.32,34575.31,13736.48,4202.04,35.4
2021-06-02,17.48,3196.98,34600.38,13756.33,4208.12,42.13333333333333
2021-06-03,18.04,3139.19,34577.04,13614.51,4192.85,40.8
2021-06-04,16.42,3214.14,34756.39,13814.49,4229.89,41.9
2021-06-07,16.42,3191.66,34630.24,13881.72,4226.52,44.46666666666667
2021-06-08,17.07,3171.22,34599.82,13924.91,4227.26,46.46666666666667
2021-06-09,17.89,3158.48,34447.14,13911.75,4219.55,48.53333333333333
2021-06-10,16.1,3196.21,34466.24,14020.33,4239.18,48.9
2021-06-11,15.65,3210.06,34479.6,14069.42,4247.44,51.23333333333334
2021-06-14,16.39,3255.34,34393.75,14174.14,4255.15,54.16666666666666
2021-06-15,17.02,3225.98,34299.33,14072.86,4246.59,52.66666666666666
2021-06-16,18.15,3201.01,34033.67,14039.68,4223.7,44.8
2021-06-17,17.75,3231.71,33823.45,14161.35,4221.86,42.03333333333334
2021-06-18,20.7,3152.81,33290.08,14030.38,4166.45,31.600000000000005
2021-06-21,17.89,3171.99,33876.97,14141.48,4224.79,32.46666666666666
2021-06-22,16.66,3185.43,33945.58,14253.27,4246.44,32.800000000000004
2021-06-23,16.32,3197.22,33874.24,14271.73,4241.84,33.26666666666667
2021-06-24,15.97,3253.8,34196.82,14369.71,4266.49,36.9
2021-06-25,15.62,3241.48,34433.84,14360.39,4280.7,41.63333333333333
2021-06-28,15.76,3323.14,34283.27,14500.51,4290.61,41.43333333333334
2021-06-29,16.02,3348.87,34292.29,14528.33,4291.8,39.833333333333336
2021-06-30,15.83,3345.31,34502.51,14503.95,4297.5,38.00000000000001
2021-07-01,15.48,3295.06,34633.53,14522.38,4319.94,38.66666666666666
2021-07-02,15.07,3315.83,34786.35,14639.33,4352.34,38.66666666666667
2021-07-06,16.44,3307.92,34577.37,14663.64,4343.54,33.300000000000004
2021-07-07,16.2,3261.73,34681.79,14665.06,4358.13,33.1
2021-07-08,19.0,3222.81,34421.93,14559.78,4320.82,26.96666666666667
2021-07-09,16.18,3278.39,34870.16,14701.92,4369.55,31.000000000000004
2021-07-12,16.17,3319.0,34996.18,14733.24,4384.63,31.7
2021-07-13,17.12,3300.81,34888.79,14677.65,4369.21,31.266666666666666
2021-07-14,16.33,3289.18,34933.23,14644.95,4374.3,29.53333333333333
2021-07-15,17.01,3217.74,34987.02,14543.13,4360.03,27.33333333333334
2021-07-16,18.45,3145.45,34687.85,14427.24,4327.16,26.9
2021-07-19,22.5,3147.51,33962.04,14274.98,4258.49,8.983333333333334
2021-07-20,19.73,3190.95,34511.99,14498.88,4323.06,20.066666666666663
2021-07-21,17.91,3288.75,34798.0,14631.95,4358.69,24.2
2021-07-22,17.69,3259.42,34823.35,14684.6,4367.48,24.33333333333333
2021-07-23,17.2,3280.06,35061.55,14836.99,4411.79,28.3
2021-07-26,17.58,3276.92,35144.31,14840.71,4422.3,30.9
2021-07-27,19.36,3215.97,35058.52,14660.58,4401.46,27.166666666666668
2021-07-28,18.31,3272.45,34930.93,14762.58,4400.64,27.46666666666667
2021-07-29,17.7,3333.24,35084.53,14778.26,4419.15,29.23333333333333
2021-07-30,18.24,3356.53,34935.47,14672.68,4395.26,25.76666666666667
2021-08-02,19.46,3377.49,34838.16,14681.07,4387.16,25.1
2021-08-03,18.04,3396.66,35116.4,14761.29,4423.15,29.53333333333333
2021-08-04,17.97,3436.9,34792.67,14780.53,4402.66,28.633333333333336
2021-08-05,17.28,3424.46,35064.25,14895.12,4429.1,29.633333333333336
2021-08-06,16.15,3412.05,35208.51,14835.76,4436.52,31.866666666666664
2021-08-09,16.72,3399.76,35101.85,14860.18,4432.35,32.06666666666667
2021-08-10,16.79,3358.87,35264.67,14788.09,4436.75,34.833333333333336
2021-08-11,16.06,3350.93,35484.97,14765.14,4447.7,37.93333333333334
2021-08-12,15.59,3312.96,35499.85,14816.26,4460.83,43.13333333333333
2021-08-13,15.45,3335.04,35515.38,14822.9,4468.0,47.13333333333333
2021-08-16,16.12,3322.64,35625.4,14793.76,4479.71,44.866666666666674
2021-08-17,17.91,3256.82,35343.28,14656.18,4448.08,31.7
2021-08-18,21.57,3208.83,34960.69,14525.91,4400.27,18.2
2021-08-19,21.67,3235.87,34894.12,14541.79,4405.8,14.883333333333336
2021-08-20,18.56,3256.5,35120.08,14714.66,4441.67,23.86666666666667
2021-08-23,17.15,3342.01,35335.71,14942.65,4479.53,30.433333333333337
2021-08-24,17.22,3345.39,35366.26,15019.8,4486.23,34.4
2021-08-25,16.79,3372.55,35405.5,15041.86,4496.19,36.03333333333333
2021-08-26,18.84,3370.39,35213.12,14945.81,4470.0,36.833333333333336
2021-08-27,16.39,3436.45,35455.8,15129.5,4509.37,47.46666666666667
2021-08-30,16.19,3446.44,35399.84,15265.89,4528.79,47.86666666666667
2021-08-31,16.48,3417.72,35360.73,15259.24,4522.68,47.23333333333333
2021-09-01,16.11,3399.95,35312.53,15309.38,4524.09,43.13333333333333
2021-09-02,16.41,3411.32,35443.82,15331.18,4536.95,44.16666666666666
2021-09-03,16.41,3430.89,35369.09,15363.52,4535.43,44.06666666666666
2021-09-07,18.14,3419.73,35100.0,15374.33,4520.03,41.7
2021-09-08,17.96,3377.68,35031.07,15286.64,4514.07,38.56666666666667
2021-09-09,18.8,3390.84,34879.38,15248.25,4493.28,33.800000000000004
2021-09-10,20.95,3416.66,34607.72,15115.49,4458.58,20.600000000000005
2021-09-13,19.37,3449.68,34869.63,15105.58,4468.73,28.266666666666666
2021-09-14,19.46,3449.39,34577.57,15037.76,4443.05,24.8
2021-09-15,18.18,3465.76,34814.39,15161.53,4480.7,31.200000000000003
2021-09-16,18.69,3473.6,34751.32,15181.92,4473.75,31.500000000000004
2021-09-17,20.81,3421.16,34584.88,15043.97,4432.99,17.933333333333337
2021-09-20,25.71,3338.23,33970.47,14713.9,4357.73,11.1
2021-09-21,24.36,3345.03,33919.84,14746.4,4354.19,11.449999999999998
2021-09-22,20.87,3412.02,34258.32,14896.85,4395.64,20.03333333333333
2021-09-23,18.63,3457.45,34764.82,15052.24,4448.98,24.5
2021-09-24,17.75,3453.92,34798.0,15047.7,4455.48,23.83333333333334
2021-09-27,18.76,3445.44,34869.37,14969.97,4443.11,24.766666666666666
2021-09-28,23.25,3314.39,34299.99,14546.68,4352.63,12.466666666666669
2021-09-29,22.56,3263.84,34390.72,14512.44,4359.46,12.483333333333334
2021-09-30,23.14,3258.09,33843.92,14448.58,4307.54,9.966666666666669
2021-10-01,21.15,3261.18,34326.46,14566.7,4357.04,18.33333333333333
2021-10-04,22.96,3180.06,34002.92,14255.48,4300.46,9.500000000000002
2021-10-05,21.3,3227.25,34314.67,14433.83,4345.72,18.766666666666666
2021-10-06,21.0,3238.79,34416.99,14501.91,4363.55,20.066666666666663
2021-10-07,19.54,3274.48,34754.94,14654.02,4399.76,24.600000000000005
2021-10-08,18.77,3246.27,34746.25,14579.54,4391.34,25.26666666666667
2021-10-11,20.0,3221.23,34496.06,14486.2,4361.19,25.9
2021-10-12,19.85,3178.15,34378.34,14465.92,4350.65,22.7
2021-10-13,18.64,3192.75,34377.81,14571.64,4363.8,24.100000000000005
2021-10-14,16.86,3291.24,34912.56,14823.43,4438.26,31.83333333333333
2021-10-15,16.3,3314.41,35294.76,14897.34,4471.37,43.63333333333333
2021-10-18,16.31,3338.78,35258.61,15021.81,4486.46,46.56666666666666
2021-10-19,15.7,3381.45,35457.31,15129.09,4519.63,53.400000000000006
2021-10-20,15.49,3374.22,35609.34,15121.68,4536.19,56.56666666666667
2021-10-21,15.01,3412.05,35603.08,15215.7,4549.78,60.2
2021-10-22,15.43,3370.28,35677.02,15090.2,4544.9,59.5
2021-10-25,15.24,3392.39,35741.15,15226.71,4566.48,62.96666666666667
2021-10-26,15.98,3392.96,35756.88,15235.71,4574.79,63.03333333333334
2021-10-27,16.98,3360.29,35490.69,15235.84,4551.68,58.333333333333336
2021-10-28,16.53,3438.83,35730.48,15448.12,4596.42,64.4
2021-10-29,16.26,3451.27,35819.56,15498.39,4605.38,65.43333333333334
2021-11-01,16.41,3506.28,35913.84,15595.92,4613.67,66.13333333333334
2021-11-02,16.03,3548.85,36052.63,15649.6,4630.65,68.26666666666667
2021-11-03,15.1,3590.17,36157.58,15811.58,4660.57,72.2
2021-11-04,15.44,3715.76,36124.23,15940.31,4680.06,72.43333333333334
2021-11-05,16.48,3756.55,36327.95,15971.59,4697.53,73.60000000000001
2021-11-08,17.22,3803.33,36432.22,15982.36,4701.7,74.53333333333335
2021-11-09,17.78,3800.57,36319.98,15886.54,4685.25,77.17142857142858
2021-11-10,18.73,3693.02,36079.94,15622.71,4646.71,73.08571428571429
2021-11-11,17.66,3764.49,35921.23,15704.28,4649.27,72.22857142857143
2021-11-12,16.29,3794.5,36100.31,15860.96,4682.85,74.0
2021-11-15,16.49,3793.75,36087.45,15853.85,4682.8,71.62857142857145
2021-11-16,16.37,3859.4,36142.22,15973.86,4700.9,72.48571428571428
2021-11-17,17.11,3831.44,35931.05,15921.57,4688.67,69.2
2021-11-18,17.59,3899.96,35870.95,15993.71,4704.54,70.14285714285715
2021-11-19,17.91,3912.02,35601.98,16057.44,4697.96,62.77142857142859
2021-11-22,19.17,3847.12,35619.25,15854.76,4682.94,60.0
2021-11-23,19.38,3834.43,35813.8,15775.14,4690.7,60.371428571428574
2021-11-24,18.58,3870.01,35804.38,15845.23,4701.46,56.94285714285714
2021-11-26,28.62,3757.13,34899.34,15491.66,4594.62,31.25714285714286
2021-11-29,22.96,3910.54,35135.94,15782.83,4655.27,38.114285714285714
2021-11-30,27.19,3833.22,34483.72,15537.69,4567.0,24.77142857142857
2021-12-01,31.12,3810.75,34022.04,15254.05,4513.04,25.357142857142858
2021-12-02,27.95,3810.81,34639.79,15381.32,4577.1,22.928571428571427
2021-12-03,30.67,3804.54,34580.08,15085.47,4538.43,20.157142857142865
2021-12-06,27.18,3800.07,35227.03,15225.15,4591.67,21.25714285714286
2021-12-07,21.89,3988.75,35719.43,15686.92,4686.75,37.88571428571429
2021-12-08,19.9,3964.44,35754.75,15786.99,4701.21,41.31428571428573
2021-12-09,21.58,3879.52,35754.69,15517.37,4667.45,36.85714285714287
2021-12-10,18.69,3914.67,35970.99,15630.6,4712.02,42.0
2021-12-13,20.31,3814.43,35650.95,15413.28,4668.97,35.4
2021-12-14,21.89,3794.41,35544.18,15237.64,4634.09,31.542857142857144
2021-12-15,19.29,3934.46,35927.43,15565.58,4709.85,37.8
2021-12-16,20.57,3766.32,35897.64,15180.43,4668.67,33.57142857142858
2021-12-17,21.57,3761.04,35365.44,15169.68,4620.64,32.51428571428572
2021-12-20,22.87,3732.39,34932.16,14980.94,4568.02,29.428571428571427
2021-12-21,21.01,3857.3,35492.7,15341.09,4649.23,34.028571428571425
2021-12-22,18.63,3891.92,35753.89,15521.89,4696.56,39.54285714285714
2021-12-23,17.96,3932.39,35950.56,15653.37,4725.79,50.48571428571428
2021-12-27,17.68,4039.51,36302.38,15871.26,4791.19,56.39999999999999
2021-12-28,17.54,3992.19,36398.21,15781.72,4786.35,62.971428571428575
2021-12-29,16.95,3999.35,36488.63,15766.22,4793.06,64.02857142857144
2021-12-30,17.33,3952.04,36398.08,15741.56,4778.73,63.97142857142858
2021-12-31,17.22,3946.16,36338.3,15644.97,4766.18,62.54285714285715
2022-01-03,16.6,4027.22,36585.06,15832.8,4796.56,65.22857142857144
2022-01-04,16.91,4009.0,36799.65,15622.72,4793.54,64.25714285714285
2022-01-05,19.73,3879.87,36407.11,15100.17,4700.58,51.02857142857143
2022-01-06,19.61,3909.03,36236.47,15080.86,4696.05,52.142857142857146
2022-01-07,18.76,3796.32,36231.66,14935.9,4677.03,49.25714285714287
2022-01-10,19.4,3805.39,36068.87,14942.83,4670.29,51.142857142857146
2022-01-11,18.41,3875.44,36252.02,15153.45,4713.07,56.114285714285714
2022-01-12,17.62,3901.21,36290.32,15188.39,4726.35,55.94285714285714
2022-01-13,20.31,3811.84,36113.62,14806.81,4659.03,52.17142857142857
2022-01-14,19.19,3900.61,35911.81,14893.75,4662.85,55.8
2022-01-18,22.79,3727.24,35368.47,14506.9,4577.11,53.71428571428572
2022-01-19,23.85,3612.19,35028.65,14340.26,4532.76,44.82857142857143
2022-01-20,25.59,3494.75,34715.39,14154.02,4482.73,39.142857142857146
2022-01-21,28.85,3434.79,34265.37,13768.92,4397.94,26.728571428571428
2022-01-24,29.9,3479.95,34364.5,13855.13,4410.13,23.128571428571437
2022-01-25,31.16,3350.85,34297.73,13539.29,4356.45,20.88571428571429
2022-01-26,31.96,3407.0,34168.09,13542.12,4349.93,19.51428571428572
2022-01-27,30.49,3243.99,34160.78,13352.78,4326.51,18.6
2022-01-28,27.66,3303.39,34725.47,13770.57,4431.85,23.857142857142858
2022-01-31,24.83,3483.21,35131.86,14239.88,4515.55,29.200000000000006
2022-02-01,21.96,3510.86,35405.24,14346.0,4546.54,30.800000000000004
2022-02-02,22.09,3597.17,35629.33,14417.55,4589.38,28.800000000000004
2022-02-03,24.35,3432.55,35111.16,13878.82,4477.44,26.057142857142857
2022-02-04,23.22,3453.07,35089.74,14098.01,4500.53,27.6
2022-02-07,22.86,3452.33,35091.13,14015.67,4483.87,27.914285714285715
2022-02-08,21.44,3535.13,35462.78,14194.45,4521.54,28.942857142857143
2022-02-09,19.96,3653.72,35768.06,14490.37,4587.18,32.65714285714286
2022-02-10,23.91,3536.1,35241.59,14185.64,4504.08,33.6
2022-02-11,27.36,3365.25,34738.06,13791.15,4418.64,28.48571428571429
2022-02-14,28.33,3370.2,34566.17,13790.92,4401.67,25.685714285714287
2022-02-15,25.7,3554.45,34988.84,14139.76,4471.07,29.97142857142857
2022-02-16,24.29,3555.69,34934.27,14124.09,4475.01,32.08571428571428
2022-02-17,28.11,3422.6,34312.03,13716.72,4380.26,32.457142857142856
2022-02-18,27.75,3384.3,34079.18,13548.07,4348.87,29.51428571428572
2022-02-22,28.81,3356.07,33596.61,13381.52,4304.76,28.77142857142857
2022-02-23,31.02,3277.8,33131.76,13037.49,4225.5,18.814285714285717
2022-02-24,30.32,3399.16,33223.83,13473.59,4288.7,21.228571428571428
2022-02-25,27.59,3452.67,34058.75,13694.62,4384.65,28.142857142857142
2022-02-28,30.15,3429.53,33892.6,13751.4,4373.94,25.47142857142857
2022-03-01,33.32,3304.85,33294.95,13532.46,4306.26,22.97142857142857
2022-03-02,30.74,3416.16,33891.35,13752.02,4386.54,17.82857142857143
2022-03-03,30.48,3339.76,33794.66,13537.94,4363.49,21.72857142857143
2022-03-04,31.98,3258.92,33614.8,13313.44,4328.87,18.17142857142857
2022-03-07,36.45,3098.93,32817.38,12830.96,4201.09,16.9
2022-03-08,35.13,3156.87,32632.64,12795.55,4170.7,16.67142857142857
2022-03-09,32.45,3282.18,33286.25,13255.55,4277.88,18.028571428571432
2022-03-10,30.23,3211.07,33174.07,13129.96,4259.52,17.95714285714286
2022-03-11,30.75,3144.15,32944.19,12843.81,4204.31,19.057142857142857
2022-03-14,31.77,3047.5,32945.24,12581.22,4173.11,17.5
2022-03-15,29.83,3180.24,33544.34,12948.62,4262.45,21.857142857142858
2022-03-16,26.67,3340.06,34063.1,13436.55,4357.86,25.25714285714286
2022-03-17,25.67,3364.55,34480.76,13614.78,4411.67,33.62857142857143
2022-03-18,23.87,3432.3,34754.93,13893.84,4463.12,38.42857142857143
2022-03-21,23.53,3423.24,34552.99,13838.46,4461.18,40.971428571428575
2022-03-22,22.94,3445.85,34807.46,14108.82,4511.61,44.54285714285714
2022-03-23,23.57,3360.32,34358.5,13922.6,4456.24,45.2
2022-03-24,21.67,3532.72,34707.94,14191.84,4520.16,46.91428571428571
2022-03-25,20.81,3525.34,34861.24,14169.3,4543.06,49.371428571428574
2022-03-28,19.63,3547.17,34955.89,14354.9,4575.52,51.25714285714286
2022-03-29,18.9,3625.58,35294.19,14619.64,4631.6,52.71428571428572
2022-03-30,19.33,3508.62,35228.81,14442.27,4602.45,52.8
2022-03-31,20.56,3429.0,34678.35,14220.52,4530.41,59.2
2022-04-01,19.63,3366.64,34818.27,14261.5,4545.86,59.8
2022-04-04,18.57,3424.95,34921.88,14532.55,4582.64,61.65714285714286
2022-04-05,21.03,3269.82,34641.18,14204.17,4525.12,47.91428571428571
2022-04-06,22.1,3193.96,34496.51,13888.82,4481.15,46.4
2022-04-07,21.55,3197.44,34583.57,13897.3,4500.21,46.82857142857142
2022-04-08,21.16,3120.16,34721.12,13711.0,4488.28,46.08571428571429
2022-04-11,24.37,3055.09,34308.08,13411.96,4412.53,43.4
2022-04-12,24.26,3047.47,34220.36,13371.57,4397.45,42.05714285714286
2022-04-13,21.82,3119.32,34564.59,13643.59,4446.59,41.8
2022-04-14,22.7,3028.22,34451.23,13351.08,4392.59,39.85714285714285
2022-04-18,22.17,3085.19,34411.69,13332.36,4391.69,37.6
2022-04-19,21.37,3153.23,34911.2,13619.66,4462.21,39.62857142857143
2022-04-20,20.32,3142.2,35160.79,13453.07,4459.45,43.31428571428571
2022-04-21,22.68,3058.74,34792.76,13174.65,4393.66,38.94285714285714
2022-04-22,28.21,2989.83,33811.4,12839.29,4271.78,31.62857142857143
2022-04-25,27.02,3042.39,34049.46,13004.85,4296.12,29.97142857142857
2022-04-26,33.52,2909.12,33240.18,12490.74,4175.2,17.900000000000002
2022-04-27,31.6,2894.91,33301.93,12488.93,4183.96,16.271428571428572
2022-04-28,29.99,3056.36,33916.39,12871.53,4287.5,24.25714285714286
2022-04-29,33.4,2919.74,32977.21,12334.64,4131.93,14.328571428571427
2022-05-02,32.34,3022.24,33061.5,12536.02,4155.38,13.27142857142857
2022-05-03,29.25,3044.89,33128.79,12563.76,4175.48,30.485714285714288
2022-05-04,25.42,3163.78,34061.06,12964.86,4300.17,22.4
2022-05-05,31.2,3005.53,32997.97,12317.69,4146.87,13.128571428571432
2022-05-06,30.19,2982.06,32899.37,12144.66,4123.34,12.242857142857146
2022-05-09,34.75,2829.1,32245.7,11623.25,3991.24,8.185714285714285
2022-05-10,32.99,2900.13,32160.74,11737.67,4001.05,7.4
2022-05-11,32.56,2811.94,31834.11,11364.24,3935.18,4.028571428571429
2022-05-12,31.77,2827.21,31730.3,11370.96,3930.08,3.2
2022-05-13,28.87,2970.37,32196.66,11805.0,4023.89,11.285714285714286
2022-05-16,27.47,2920.06,32223.42,11662.79,4008.01,11.742857142857144
2022-05-17,26.1,3066.5,32654.59,11984.52,4088.85,15.2
2022-05-18,30.96,2907.96,31490.07,11418.15,3923.68,6.6000000000000005
2022-05-19,29.35,2890.33,31253.13,11388.5,3900.79,13.714285714285714
2022-05-20,29.43,2882.65,31261.9,11354.62,3901.36,12.657142857142858
2022-05-23,28.48,2898.43,31880.24,11535.27,3973.75,17.885714285714283
2022-05-24,29.45,2827.05,31928.62,11264.45,3941.48,16.0
2022-05-25,28.37,2882.93,32120.28,11434.74,3978.73,17.571428571428573
2022-05-26,27.5,2994.61,32637.19,11740.65,4057.84,24.11428571428572
2022-05-27,25.72,3115.35,33212.96,12131.13,4158.24,29.542857142857144
2022-05-31,26.19,3098.69,32990.12,12081.39,4132.15,40.057142857142864
2022-06-01,25.69,3049.03,32813.23,11994.46,4101.23,40.60000000000001
2022-06-02,24.72,3157.98,33248.28,12316.9,4176.82,44.82857142857143
2022-06-03,24.79,3062.59,32899.7,12012.73,4108.54,35.45714285714286
2022-06-06,25.07,3062.73,32915.78,12061.37,4121.43,42.8
2022-06-07,24.02,3092.97,33180.14,12175.23,4160.68,45.62857142857143
2022-06-08,23.96,3019.1,32910.9,12086.27,4115.77,48.11428571428571
2022-06-09,26.09,2937.79,32272.79,11754.23,4017.82,47.05714285714286
2022-06-10,27.75,2831.98,31392.79,11340.02,3900.86,40.00000000000001
2022-06-13,34.02,2673.0,30516.74,10809.23,3749.63,25.085714285714293
2022-06-14,32.69,2689.89,30364.83,10828.35,3735.48,20.528571428571432
2022-06-15,29.62,2737.54,30668.53,11099.15,3789.99,29.25714285714286
2022-06-16,32.95,2566.86,29927.07,10646.1,3666.77,17.700000000000003
2022-06-17,31.13,2578.54,29888.78,10798.35,3674.84,16.92857142857143
2022-06-21,30.19,2649.37,30530.25,11069.3,3764.79,19.728571428571428
2022-06-22,28.95,2619.71,30483.13,11053.08,3759.89,26.885714285714283
2022-06-23,29.05,2602.74,30677.36,11232.19,3795.73,26.742857142857144
2022-06-24,27.23,2718.47,31500.68,11607.62,3911.74,30.85714285714286
2022-06-27,26.95,2713.47,31438.26,11524.55,3900.11,30.77142857142857
2022-06-28,28.36,2642.07,30946.99,11181.54,3821.55,28.142857142857142
2022-06-29,28.16,2583.98,31029.31,11177.89,3818.83,26.542857142857144
2022-06-30,28.71,2556.25,30775.43,11028.74,3785.38,24.371428571428577
2022-07-01,26.7,2458.46,31097.26,11127.85,3825.33,24.571428571428573
2022-07-05,27.54,2477.64,30967.82,11322.24,3831.39,22.17142857142857
2022-07-06,26.73,2494.11,31037.68,11361.85,3845.08,22.828571428571426
2022-07-07,26.08,2605.88,31384.55,11621.35,3902.62,27.6
2022-07-08,24.64,2618.02,31338.15,11635.31,3899.38,31.342857142857145
2022-07-11,26.17,2553.69,31173.84,11372.6,3854.43,30.37142857142857
2022-07-12,27.29,2558.17,30981.33,11264.73,3818.8,30.314285714285717
2022-07-13,26.82,2577.36,30772.79,11247.58,3801.78,27.28571428571428
2022-07-14,26.4,2626.92,30630.17,11251.19,3790.38,26.51428571428572
2022-07-15,24.23,2693.77,31288.26,11452.42,3863.16,33.285714285714285
2022-07-18,25.3,2679.57,31072.61,11360.05,3830.85,35.885714285714286
2022-07-19,24.5,2803.14,31827.05,11713.15,3936.69,39.31428571428571
2022-07-20,23.88,2872.96,31874.84,11897.65,3959.9,44.08571428571429
2022-07-21,23.11,2916.81,32036.9,12059.61,3998.95,48.2
2022-07-22,23.03,2842.41,31899.29,11834.11,3961.63,42.42857142857143
2022-07-25,23.36,2825.03,31990.04,11782.67,3966.84,42.2
2022-07-26,24.69,2778.96,31761.54,11562.57,3921.05,42.0
2022-07-27,23.24,2911.0,32197.59,12032.42,4023.61,46.62857142857143
2022-07-28,22.33,2944.5,32529.63,12162.59,4072.43,48.48571428571429
2022-07-29,21.33,2967.14,32845.13,12390.69,4130.29,52.4
2022-08-01,22.84,2978.32,32798.4,12368.98,4118.63,59.08571428571429
2022-08-02,23.93,2974.75,32396.17,12348.76,4091.19,57.371428571428574
2022-08-03,21.95,3053.46,32812.5,12668.16,4155.17,60.25714285714286
2022-08-04,21.44,3081.41,32726.82,12720.58,4151.94,61.51428571428571
2022-08-05,21.15,3053.39,32803.47,12657.55,4145.19,63.31428571428573
2022-08-08,21.29,3004.34,32832.54,12644.46,4140.06,64.74285714285715
2022-08-09,21.77,2866.9,32774.41,12493.93,4122.47,64.45714285714286
2022-08-10,19.74,2988.71,33309.51,12854.8,4210.24,65.11428571428571
2022-08-11,20.2,2978.7,33336.67,12779.91,4207.27,65.82857142857144
2022-08-12,19.53,3067.84,33761.05,13047.19,4280.15,68.02857142857144
2022-08-15,19.95,3077.33,33912.44,13128.05,4297.14,66.82857142857144
2022-08-16,19.69,3045.64,34152.01,13102.55,4305.2,67.94285714285715
2022-08-17,19.9,2970.12,33980.32,12938.12,4274.04,67.14285714285715
2022-08-18,19.56,3037.84,33999.04,12965.34,4283.74,66.37142857142858
2022-08-19,20.6,2953.34,33706.74,12705.22,4228.48,63.71428571428572
2022-08-22,23.8,2843.37,33063.61,12381.57,4137.99,60.31428571428573
2022-08-23,24.11,2864.31,32909.59,12381.3,4128.73,57.42857142857144
2022-08-24,22.82,2866.18,32969.23,12431.53,4140.77,57.51428571428571
2022-08-25,21.78,2971.07,33291.78,12639.27,4199.12,58.25714285714287
2022-08-26,25.56,2798.44,32283.4,12141.71,4057.66,55.74285714285714
2022-08-29,26.21,2744.5,32098.99,12017.67,4030.61,54.285714285714285
2022-08-30,26.21,2708.63,31790.87,11883.14,3986.16,49.8
2022-08-31,25.87,2677.39,31510.43,11816.2,3955.0,52.08571428571429
2022-09-01,25.56,2625.95,31656.42,11785.13,3966.85,49.371428571428574
2022-09-02,25.47,2599.26,31318.44,11630.86,3924.26,42.457142857142856
2022-09-06,26.91,2571.47,31145.3,11544.91,3908.19,40.62857142857143
2022-09-07,24.64,2611.5,31581.28,11791.9,3979.87,39.62857142857143
2022-09-08,23.61,2658.18,31774.52,11862.13,4006.18,40.371428571428574
2022-09-09,22.79,2721.77,32151.71,12112.31,4067.36,43.8
2022-09-12,23.87,2731.09,32381.34,12266.41,4110.41,47.6
2022-09-13,27.27,2562.27,31104.97,11633.57,3932.69,36.62857142857143
2022-09-14,26.16,2591.51,31135.09,11719.68,3946.01,41.885714285714286
2022-09-15,26.27,2549.54,30961.82,11552.36,3901.35,40.65714285714286
2022-09-16,26.3,2563.14,30822.42,11448.4,3873.33,35.285714285714285
